tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-807,Acapulco,Hard,32,500,O,20240226,1,R0DG,2.0,,Holger Rune,R,188.0,DEN,20.83,7.0,3700.0,MP01,,Q,Michael Mmoh,R,188.0,USA,26.127,122.0,527.0,6-2 6-3,3,R32,92.0,6.0,2.0,54.0,29.0,25.0,13.0,9.0,5.0,5.0,2.0,6.0,53.0,31.0,22.0,6.0,8.0,3.0,6.0
2024-807,Acapulco,Hard,32,500,O,20240226,2,K0AZ,,Q,Aleksandar Kovacevic,R,183.0,USA,25.495,93.0,654.0,TC61,,,Jordan Thompson,R,183.0,AUS,29.854,32.0,1246.0,6-3 5-7 6-4,3,R32,161.0,5.0,8.0,110.0,65.0,48.0,23.0,16.0,9.0,11.0,4.0,2.0,91.0,51.0,39.0,20.0,15.0,3.0,6.0
2024-807,Acapulco,Hard,32,500,O,20240226,3,KE73,,,Dominik Koepfer,L,180.0,GER,29.829,58.0,918.0,A0GC,,Q,Terence Atmane,L,193.0,FRA,22.13,146.0,453.0,6-4 4-6 6-0,3,R32,141.0,1.0,2.0,72.0,38.0,28.0,19.0,13.0,2.0,5.0,6.0,4.0,101.0,50.0,30.0,22.0,13.0,16.0,22.0
2024-807,Acapulco,Hard,32,500,O,20240226,4,TD51,8.0,,Frances Tiafoe,R,188.0,USA,26.1,16.0,2155.0,PH71,,,Max Purcell,R,185.0,AUS,25.9,62.0,886.0,4-6 6-3 6-0,3,R32,121.0,4.0,3.0,78.0,43.0,31.0,23.0,13.0,7.0,8.0,11.0,6.0,84.0,43.0,31.0,17.0,12.0,9.0,13.0
2024-807,Acapulco,Hard,32,500,O,20240226,5,A0FC,,,Matteo Arnaldi,R,185.0,ITA,23.009,42.0,1061.0,FB98,4.0,,Taylor Fritz,R,196.0,USA,26.33,10.0,3150.0,6-4 4-6 6-3,3,R32,155.0,8.0,4.0,89.0,51.0,40.0,18.0,15.0,3.0,6.0,9.0,3.0,101.0,61.0,39.0,20.0,14.0,11.0,15.0
2024-807,Acapulco,Hard,32,500,O,20240226,6,S0S1,,,Ben Shelton,L,193.0,USA,21.383,17.0,2055.0,E687,,,Daniel Evans,R,175.0,GBR,33.763,41.0,1066.0,2-6 7-5 7-6(5),3,R32,164.0,12.0,4.0,94.0,63.0,50.0,14.0,16.0,2.0,5.0,5.0,3.0,94.0,50.0,40.0,25.0,16.0,3.0,5.0
2024-807,Acapulco,Hard,32,500,O,20240226,7,L987,,,Dusan Lajovic,R,183.0,SRB,33.659,55.0,922.0,P0J1,,WC,Rodrigo Pacheco Mendez,L,191.0,MEX,18.839,700.0,40.0,6-2 6-2,3,R32,61.0,3.0,1.0,43.0,31.0,26.0,6.0,8.0,0.0,0.0,3.0,3.0,43.0,27.0,17.0,5.0,8.0,1.0,5.0
2024-807,Acapulco,Hard,32,500,O,20240226,8,RH16,6.0,,Casper Ruud,R,183.0,NOR,25.18,11.0,3120.0,E865,,,Christopher Eubanks,R,201.0,USA,27.811,34.0,1234.0,6-4 6-7(5) 6-3,3,R32,133.0,6.0,2.0,90.0,55.0,47.0,22.0,16.0,0.0,0.0,10.0,3.0,95.0,62.0,50.0,16.0,15.0,2.0,4.0
2024-807,Acapulco,Hard,32,500,O,20240226,9,TE51,5.0,,Stefanos Tsitsipas,R,193.0,GRE,25.541,12.0,3080.0,SX50,,,Roman Safiullin,R,185.0,RUS,26.554,39.0,1080.0,6-3 6-4,3,R32,80.0,5.0,0.0,57.0,30.0,25.0,17.0,10.0,1.0,1.0,4.0,0.0,52.0,25.0,15.0,17.0,9.0,2.0,4.0
2024-807,Acapulco,Hard,32,500,O,20240226,10,C0E9,,Q,Flavio Cobolli,R,183.0,ITA,21.81,69.0,825.0,AG37,,,Felix Auger-Aliassime,R,193.0,CAN,23.551,30.0,1340.0,2-6 6-3 6-2,3,R32,117.0,4.0,2.0,65.0,34.0,25.0,18.0,12.0,2.0,4.0,5.0,9.0,72.0,37.0,28.0,15.0,13.0,2.0,6.0
2024-807,Acapulco,Hard,32,500,O,20240226,11,O513,,,Sebastian Ofner,R,191.0,AUT,27.792,37.0,1091.0,E873,,WC,Ernesto Escobedo,R,185.0,MEX,27.647,493.0,82.0,6-7(7) 6-4 7-6(4),3,R32,183.0,14.0,6.0,119.0,63.0,55.0,30.0,17.0,7.0,7.0,10.0,1.0,112.0,73.0,56.0,21.0,17.0,2.0,3.0
2024-807,Acapulco,Hard,32,500,O,20240226,12,DH58,3.0,,Alex de Minaur,R,183.0,AUS,25.024,9.0,3210.0,DA81,,,Taro Daniel,R,191.0,JPN,31.08,64.0,870.0,6-2 6-1,3,R32,79.0,4.0,1.0,49.0,18.0,14.0,21.0,8.0,3.0,3.0,1.0,0.0,48.0,19.0,11.0,11.0,7.0,5.0,9.0
2024-807,Acapulco,Hard,32,500,O,20240226,13,D0CO,,,Jack Draper,L,193.0,GBR,22.179,50.0,951.0,PL56,7.0,,Tommy Paul,R,185.0,USA,26.779,14.0,2375.0,6-0 6-4,3,R32,86.0,2.0,1.0,49.0,28.0,21.0,14.0,8.0,3.0,3.0,3.0,2.0,56.0,32.0,20.0,10.0,8.0,1.0,5.0
2024-807,Acapulco,Hard,32,500,O,20240226,14,N732,,LL,Yoshihito Nishioka,L,170.0,JPN,28.416,82.0,725.0,BT72,,,Nuno Borges,R,185.0,POR,27.017,56.0,922.0,3-6 6-2 6-4,3,R32,148.0,1.0,2.0,105.0,60.0,41.0,21.0,13.0,7.0,10.0,4.0,7.0,85.0,42.0,31.0,18.0,14.0,6.0,11.0
2024-807,Acapulco,Hard,32,500,O,20240226,15,KI95,,,Miomir Kecmanovic,R,183.0,SRB,24.49,53.0,940.0,SM37,,WC,Diego Schwartzman,R,170.0,ARG,31.529,117.0,538.0,4-6 6-3 6-1,3,R32,142.0,3.0,1.0,63.0,45.0,31.0,13.0,13.0,2.0,5.0,1.0,8.0,104.0,47.0,29.0,26.0,13.0,8.0,14.0
2024-807,Acapulco,Hard,32,500,O,20240226,16,AE14,,,Daniel Altmaier,R,188.0,GER,25.457,57.0,921.0,Z355,1.0,,Alexander Zverev,R,198.0,GER,26.853,6.0,5085.0,6-3 3-6 6-3,3,R32,146.0,9.0,2.0,90.0,52.0,39.0,19.0,14.0,6.0,7.0,8.0,4.0,68.0,46.0,35.0,13.0,13.0,1.0,3.0
2024-807,Acapulco,Hard,32,500,O,20240226,17,R0DG,2.0,,Holger Rune,R,188.0,DEN,20.83,7.0,3700.0,K0AZ,,Q,Aleksandar Kovacevic,R,183.0,USA,25.495,93.0,654.0,7-6(5) 6-2,3,R16,110.0,11.0,1.0,74.0,43.0,32.0,21.0,10.0,7.0,7.0,7.0,2.0,66.0,40.0,32.0,9.0,10.0,5.0,7.0
2024-807,Acapulco,Hard,32,500,O,20240226,18,KE73,,,Dominik Koepfer,L,180.0,GER,29.829,58.0,918.0,TD51,8.0,,Frances Tiafoe,R,188.0,USA,26.1,16.0,2155.0,6-4 5-7 6-1,3,R16,145.0,11.0,3.0,85.0,51.0,34.0,23.0,14.0,7.0,10.0,8.0,4.0,95.0,51.0,34.0,18.0,15.0,6.0,12.0
2024-807,Acapulco,Hard,32,500,O,20240226,19,S0S1,,,Ben Shelton,L,193.0,USA,21.383,17.0,2055.0,A0FC,,,Matteo Arnaldi,R,185.0,ITA,23.009,42.0,1061.0,7-6(1) 3-6 6-3,3,R16,151.0,7.0,3.0,83.0,62.0,46.0,11.0,15.0,1.0,4.0,5.0,5.0,109.0,53.0,38.0,27.0,15.0,6.0,9.0
2024-807,Acapulco,Hard,32,500,O,20240226,20,RH16,6.0,,Casper Ruud,R,183.0,NOR,25.18,11.0,3120.0,L987,,,Dusan Lajovic,R,183.0,SRB,33.659,55.0,922.0,6-4 7-5,3,R16,86.0,5.0,2.0,61.0,39.0,35.0,12.0,11.0,1.0,1.0,2.0,0.0,56.0,34.0,28.0,12.0,11.0,3.0,5.0
2024-807,Acapulco,Hard,32,500,O,20240226,21,TE51,5.0,,Stefanos Tsitsipas,R,193.0,GRE,25.541,12.0,3080.0,C0E9,,Q,Flavio Cobolli,R,183.0,ITA,21.81,69.0,825.0,6-3 7-6(6),3,R16,120.0,5.0,4.0,70.0,36.0,29.0,20.0,11.0,2.0,3.0,5.0,1.0,88.0,48.0,33.0,17.0,10.0,7.0,9.0
2024-807,Acapulco,Hard,32,500,O,20240226,22,DH58,3.0,,Alex de Minaur,R,183.0,AUS,25.024,9.0,3210.0,O513,,,Sebastian Ofner,R,191.0,AUT,27.792,37.0,1091.0,6-1 6-3,3,R16,88.0,3.0,0.0,44.0,21.0,19.0,13.0,8.0,1.0,2.0,1.0,2.0,74.0,35.0,24.0,11.0,8.0,7.0,12.0
2024-807,Acapulco,Hard,32,500,O,20240226,23,D0CO,,,Jack Draper,L,193.0,GBR,22.179,50.0,951.0,N732,,LL,Yoshihito Nishioka,L,170.0,JPN,28.416,82.0,725.0,6-3 6-0,3,R16,68.0,11.0,4.0,50.0,28.0,26.0,11.0,8.0,3.0,3.0,1.0,0.0,39.0,22.0,10.0,7.0,7.0,2.0,6.0
2024-807,Acapulco,Hard,32,500,O,20240226,24,KI95,,,Miomir Kecmanovic,R,183.0,SRB,24.49,53.0,940.0,AE14,,,Daniel Altmaier,R,188.0,GER,25.457,57.0,921.0,6-4 6-4,3,R16,93.0,3.0,2.0,53.0,27.0,22.0,20.0,10.0,1.0,1.0,5.0,1.0,60.0,36.0,26.0,13.0,10.0,1.0,3.0
2024-807,Acapulco,Hard,32,500,O,20240226,25,R0DG,2.0,,Holger Rune,R,188.0,DEN,20.83,7.0,3700.0,KE73,,,Dominik Koepfer,L,180.0,GER,29.829,58.0,918.0,7-6(2) 7-6(0),3,QF,119.0,7.0,1.0,80.0,52.0,40.0,13.0,12.0,2.0,5.0,4.0,4.0,68.0,39.0,28.0,15.0,12.0,0.0,3.0
2024-807,Acapulco,Hard,32,500,O,20240226,26,RH16,6.0,,Casper Ruud,R,183.0,NOR,25.18,11.0,3120.0,S0S1,,,Ben Shelton,L,193.0,USA,21.383,17.0,2055.0,6-7(7) 6-4 6-4,3,QF,154.0,8.0,1.0,91.0,63.0,50.0,19.0,16.0,0.0,0.0,10.0,4.0,104.0,73.0,50.0,19.0,16.0,4.0,6.0
2024-807,Acapulco,Hard,32,500,O,20240226,27,DH58,3.0,,Alex de Minaur,R,183.0,AUS,25.024,9.0,3210.0,TE51,5.0,,Stefanos Tsitsipas,R,193.0,GRE,25.541,12.0,3080.0,1-6 6-3 6-3,3,QF,126.0,2.0,1.0,74.0,41.0,26.0,13.0,12.0,2.0,7.0,5.0,8.0,85.0,45.0,26.0,18.0,13.0,6.0,12.0
2024-807,Acapulco,Hard,32,500,O,20240226,28,D0CO,,,Jack Draper,L,193.0,GBR,22.179,50.0,951.0,KI95,,,Miomir Kecmanovic,R,183.0,SRB,24.49,53.0,940.0,6-2 6-2,3,QF,81.0,5.0,2.0,49.0,25.0,22.0,14.0,8.0,2.0,2.0,0.0,3.0,59.0,36.0,20.0,10.0,8.0,6.0,10.0
2024-807,Acapulco,Hard,32,500,O,20240226,29,RH16,6.0,,Casper Ruud,R,183.0,NOR,25.18,11.0,3120.0,R0DG,2.0,,Holger Rune,R,188.0,DEN,20.83,7.0,3700.0,3-6 6-3 6-4,3,SF,143.0,5.0,1.0,88.0,56.0,42.0,14.0,14.0,7.0,10.0,10.0,3.0,82.0,40.0,29.0,23.0,14.0,5.0,9.0
2024-807,Acapulco,Hard,32,500,O,20240226,30,DH58,3.0,,Alex de Minaur,R,183.0,AUS,25.024,9.0,3210.0,D0CO,,,Jack Draper,L,193.0,GBR,22.179,50.0,951.0,6-3 2-6 4-0 RET,3,SF,108.0,5.0,0.0,62.0,38.0,26.0,14.0,10.0,4.0,6.0,3.0,4.0,70.0,39.0,25.0,13.0,11.0,2.0,6.0
2024-807,Acapulco,Hard,32,500,O,20240226,31,DH58,3.0,,Alex de Minaur,R,183.0,AUS,25.024,9.0,3210.0,RH16,6.0,,Casper Ruud,R,183.0,NOR,25.18,11.0,3120.0,6-4 6-4,3,F,117.0,3.0,3.0,57.0,30.0,20.0,20.0,10.0,3.0,4.0,1.0,0.0,81.0,56.0,30.0,15.0,10.0,1.0,4.0
2024-495,Dubai,Hard,32,500,O,20240226,1,RE44,2.0,,Andrey Rublev,R,188.0,RUS,26.352,5.0,5110.0,Z371,,,Zhizhen Zhang,R,193.0,CHN,27.362,46.0,1006.0,6-7(4) 6-2 6-4,3,R32,110.0,18.0,2.0,88.0,64.0,53.0,13.0,15.0,2.0,2.0,17.0,2.0,90.0,68.0,54.0,6.0,15.0,0.0,3.0
2024-495,Dubai,Hard,32,500,O,20240226,2,C0H0,,Q,Arthur Cazaux,R,183.0,FRA,21.511,86.0,701.0,M0EJ,,,Lorenzo Musetti,R,185.0,ITA,21.985,26.0,1480.0,6-4 7-6(2),3,R32,117.0,8.0,1.0,75.0,46.0,32.0,19.0,11.0,0.0,1.0,1.0,2.0,73.0,49.0,32.0,13.0,11.0,3.0,5.0
2024-495,Dubai,Hard,32,500,O,20240226,3,K0AH,,,Sebastian Korda,R,196.0,USA,23.644,33.0,1245.0,K09F,,,Pavel Kotov,R,191.0,RUS,25.273,63.0,878.0,6-0 6-2,3,R32,54.0,7.0,1.0,39.0,28.0,22.0,5.0,7.0,0.0,1.0,1.0,2.0,42.0,26.0,12.0,2.0,7.0,3.0,9.0
2024-495,Dubai,Hard,32,500,O,20240226,4,V812,,,Botic van de Zandschulp,R,191.0,NED,28.397,75.0,790.0,ME82,6.0,,Adrian Mannarino,L,180.0,FRA,35.661,19.0,1950.0,7-6(3) 7-5,3,R32,112.0,5.0,3.0,67.0,42.0,34.0,13.0,12.0,2.0,4.0,5.0,1.0,69.0,41.0,30.0,12.0,12.0,1.0,4.0
2024-495,Dubai,Hard,32,500,O,20240226,5,KE29,4.0,,Karen Khachanov,R,198.0,RUS,27.767,15.0,2260.0,V0DZ,,LL,Luca Van Assche,R,178.0,FRA,19.795,72.0,808.0,6-2 6-3,3,R32,80.0,9.0,3.0,55.0,35.0,25.0,11.0,9.0,2.0,3.0,4.0,3.0,54.0,34.0,19.0,9.0,8.0,4.0,8.0
2024-495,Dubai,Hard,32,500,O,20240226,6,L0BV,,,Jiri Lehecka,R,185.0,CZE,22.3,36.0,1180.0,F724,,Q,Marton Fucsovics,R,188.0,HUN,32.049,77.0,757.0,6-4 3-6 7-5,3,R32,142.0,4.0,1.0,86.0,51.0,42.0,18.0,15.0,3.0,5.0,2.0,4.0,101.0,60.0,38.0,26.0,16.0,8.0,11.0
2024-495,Dubai,Hard,32,500,O,20240226,7,GJ37,,,Tallon Griekspoor,R,188.0,NED,27.652,28.0,1440.0,S0NV,,WC,Abdullah Shelbayh,L,180.0,JOR,20.279,228.0,265.0,7-5 2-0 RET,3,R32,62.0,4.0,1.0,40.0,29.0,21.0,6.0,7.0,1.0,2.0,3.0,7.0,50.0,24.0,16.0,10.0,7.0,4.0,7.0
2024-495,Dubai,Hard,32,500,O,20240226,8,BK92,7.0,,Alexander Bublik,R,196.0,KAZ,26.694,23.0,1699.0,M0FH,,Q,Tomas Machac,R,183.0,CZE,23.37,65.0,863.0,2-6 6-3 7-6(5),3,R32,117.0,7.0,6.0,87.0,49.0,39.0,20.0,15.0,4.0,8.0,3.0,3.0,85.0,51.0,36.0,18.0,14.0,3.0,6.0
2024-495,Dubai,Hard,32,500,O,20240226,9,HH26,5.0,,Ugo Humbert,L,188.0,FRA,25.67,18.0,1990.0,MC65,,WC,Gael Monfils,R,193.0,FRA,37.487,54.0,937.0,4-6 6-3 6-3,3,R32,132.0,5.0,0.0,85.0,58.0,42.0,19.0,14.0,3.0,4.0,10.0,5.0,86.0,50.0,38.0,16.0,14.0,4.0,7.0
2024-495,Dubai,Hard,32,500,O,20240226,10,MC10,,,Andy Murray,R,191.0,GBR,36.786,67.0,845.0,SU55,,PR,Denis Shapovalov,L,185.0,CAN,24.868,120.0,530.0,4-6 7-6(5) 6-3,3,R32,152.0,3.0,1.0,97.0,67.0,50.0,16.0,15.0,4.0,6.0,15.0,10.0,102.0,57.0,44.0,21.0,16.0,3.0,6.0
2024-495,Dubai,Hard,32,500,O,20240226,11,O483,,,Christopher O'Connell,R,183.0,AUS,29.733,68.0,834.0,MN13,,Q,Maximilian Marterer,L,188.0,GER,28.701,96.0,612.0,6-2 6-4,3,R32,76.0,5.0,0.0,47.0,28.0,23.0,14.0,9.0,0.0,0.0,4.0,3.0,59.0,41.0,23.0,9.0,9.0,3.0,6.0
2024-495,Dubai,Hard,32,500,O,20240226,12,HB71,3.0,,Hubert Hurkacz,R,196.0,POL,27.039,8.0,3395.0,SL28,,,Jan-Lennard Struff,R,193.0,GER,33.84,25.0,1531.0,7-6(5) 6-7(4) 7-6(6),3,R32,159.0,24.0,5.0,137.0,93.0,73.0,25.0,18.0,6.0,6.0,17.0,2.0,118.0,80.0,70.0,21.0,18.0,3.0,3.0
2024-495,Dubai,Hard,32,500,O,20240226,13,DH50,8.0,,Alejandro Davidovich Fokina,R,180.0,ESP,24.728,24.0,1540.0,M0CI,,,Fabian Marozsan,R,193.0,HUN,24.386,59.0,914.0,6-3 4-6 6-1,3,R32,100.0,8.0,2.0,80.0,55.0,40.0,13.0,13.0,4.0,6.0,7.0,5.0,73.0,40.0,28.0,12.0,13.0,1.0,6.0
2024-495,Dubai,Hard,32,500,O,20240226,14,M0NI,,SE,Jakub Mensik,R,196.0,CZE,18.486,87.0,701.0,CG80,,,Borna Coric,R,188.0,CRO,27.283,31.0,1274.0,4-6 6-3 7-6(7),3,R32,174.0,18.0,2.0,109.0,66.0,49.0,20.0,16.0,4.0,6.0,5.0,6.0,111.0,66.0,50.0,19.0,15.0,12.0,14.0
2024-495,Dubai,Hard,32,500,O,20240226,15,SU87,,,Lorenzo Sonego,R,191.0,ITA,28.797,48.0,975.0,N897,,WC,Sumit Nagal,R,178.0,IND,26.53,97.0,612.0,6-4 5-7 6-1,3,R32,139.0,7.0,3.0,72.0,49.0,42.0,12.0,14.0,1.0,2.0,1.0,2.0,93.0,58.0,39.0,20.0,15.0,7.0,11.0
2024-495,Dubai,Hard,32,500,O,20240226,16,MM58,1.0,,Daniil Medvedev,R,198.0,RUS,28.041,4.0,8015.0,S0H2,,,Alexander Shevchenko,R,188.0,KAZ,23.242,47.0,1000.0,6-3 7-5,3,R32,88.0,2.0,5.0,63.0,40.0,26.0,12.0,10.0,2.0,4.0,6.0,3.0,71.0,46.0,28.0,9.0,11.0,4.0,9.0
2024-495,Dubai,Hard,32,500,O,20240226,17,RE44,2.0,,Andrey Rublev,R,188.0,RUS,26.352,5.0,5110.0,C0H0,,Q,Arthur Cazaux,R,183.0,FRA,21.511,86.0,701.0,6-4 6-4,3,R16,78.0,7.0,0.0,53.0,38.0,31.0,9.0,10.0,0.0,0.0,16.0,2.0,58.0,31.0,25.0,12.0,10.0,4.0,6.0
2024-495,Dubai,Hard,32,500,O,20240226,18,K0AH,,,Sebastian Korda,R,196.0,USA,23.644,33.0,1245.0,V812,,,Botic van de Zandschulp,R,191.0,NED,28.397,75.0,790.0,6-1 6-0,3,R16,43.0,10.0,1.0,38.0,25.0,22.0,6.0,7.0,0.0,0.0,2.0,3.0,31.0,18.0,9.0,1.0,6.0,0.0,5.0
2024-495,Dubai,Hard,32,500,O,20240226,19,L0BV,,,Jiri Lehecka,R,185.0,CZE,22.3,36.0,1180.0,KE29,4.0,,Karen Khachanov,R,198.0,RUS,27.767,15.0,2260.0,6-7(6) 7-6(5) 6-4,3,R16,173.0,16.0,6.0,131.0,87.0,60.0,23.0,17.0,9.0,11.0,11.0,0.0,116.0,78.0,54.0,21.0,17.0,11.0,14.0
2024-495,Dubai,Hard,32,500,O,20240226,20,BK92,7.0,,Alexander Bublik,R,196.0,KAZ,26.694,23.0,1699.0,GJ37,,,Tallon Griekspoor,R,188.0,NED,27.652,28.0,1440.0,7-6(8) 7-6(2),3,R16,108.0,22.0,3.0,85.0,48.0,38.0,23.0,12.0,3.0,4.0,7.0,1.0,85.0,55.0,42.0,17.0,12.0,1.0,2.0
2024-495,Dubai,Hard,32,500,O,20240226,21,HH26,5.0,,Ugo Humbert,L,188.0,FRA,25.67,18.0,1990.0,MC10,,,Andy Murray,R,191.0,GBR,36.786,67.0,845.0,6-2 6-4,3,R16,89.0,4.0,0.0,43.0,29.0,24.0,12.0,9.0,0.0,0.0,5.0,3.0,67.0,33.0,23.0,15.0,9.0,4.0,7.0
2024-495,Dubai,Hard,32,500,O,20240226,22,HB71,3.0,,Hubert Hurkacz,R,196.0,POL,27.039,8.0,3395.0,O483,,,Christopher O'Connell,R,183.0,AUS,29.733,68.0,834.0,7-6(5) 6-4,3,R16,92.0,11.0,0.0,63.0,36.0,32.0,18.0,11.0,0.0,0.0,10.0,2.0,69.0,42.0,36.0,12.0,11.0,1.0,2.0
2024-495,Dubai,Hard,32,500,O,20240226,23,DH50,8.0,,Alejandro Davidovich Fokina,R,180.0,ESP,24.728,24.0,1540.0,M0NI,,SE,Jakub Mensik,R,196.0,CZE,18.486,87.0,701.0,7-6(7) 1-0 RET,3,R16,73.0,9.0,1.0,42.0,30.0,23.0,8.0,7.0,0.0,1.0,7.0,3.0,61.0,40.0,25.0,10.0,6.0,4.0,5.0
2024-495,Dubai,Hard,32,500,O,20240226,24,MM58,1.0,,Daniil Medvedev,R,198.0,RUS,28.041,4.0,8015.0,SU87,,,Lorenzo Sonego,R,191.0,ITA,28.797,48.0,975.0,3-6 6-3 6-3,3,R16,120.0,0.0,3.0,75.0,45.0,32.0,20.0,13.0,7.0,9.0,7.0,1.0,84.0,59.0,37.0,15.0,14.0,6.0,10.0
2024-495,Dubai,Hard,32,500,O,20240226,25,RE44,2.0,,Andrey Rublev,R,188.0,RUS,26.352,5.0,5110.0,K0AH,,,Sebastian Korda,R,196.0,USA,23.644,33.0,1245.0,6-4 4-3 RET,3,QF,68.0,2.0,0.0,48.0,23.0,17.0,14.0,8.0,3.0,4.0,5.0,1.0,52.0,29.0,24.0,6.0,9.0,0.0,3.0
2024-495,Dubai,Hard,32,500,O,20240226,26,BK92,7.0,,Alexander Bublik,R,196.0,KAZ,26.694,23.0,1699.0,L0BV,,,Jiri Lehecka,R,185.0,CZE,22.3,36.0,1180.0,6-4 4-1 RET,3,QF,58.0,6.0,1.0,39.0,31.0,22.0,5.0,7.0,0.0,1.0,2.0,1.0,46.0,27.0,14.0,11.0,8.0,6.0,10.0
2024-495,Dubai,Hard,32,500,O,20240226,27,HH26,5.0,,Ugo Humbert,L,188.0,FRA,25.67,18.0,1990.0,HB71,3.0,,Hubert Hurkacz,R,196.0,POL,27.039,8.0,3395.0,3-6 7-6(8) 6-3,3,QF,144.0,8.0,2.0,107.0,82.0,52.0,14.0,14.0,5.0,7.0,11.0,3.0,95.0,65.0,52.0,13.0,16.0,8.0,11.0
2024-495,Dubai,Hard,32,500,O,20240226,28,MM58,1.0,,Daniil Medvedev,R,198.0,RUS,28.041,4.0,8015.0,DH50,8.0,,Alejandro Davidovich Fokina,R,180.0,ESP,24.728,24.0,1540.0,6-2 6-3,3,QF,77.0,3.0,4.0,55.0,34.0,25.0,11.0,9.0,4.0,5.0,0.0,0.0,48.0,32.0,19.0,5.0,8.0,3.0,7.0
2024-495,Dubai,Hard,32,500,O,20240226,29,BK92,7.0,,Alexander Bublik,R,196.0,KAZ,26.694,23.0,1699.0,RE44,2.0,,Andrey Rublev,R,188.0,RUS,26.352,5.0,5110.0,6-7(4) 7-6(5) 6-5 DEF,3,SF,,21.0,6.0,122.0,82.0,57.0,22.0,18.0,11.0,14.0,9.0,2.0,98.0,67.0,49.0,21.0,17.0,1.0,4.0
2024-495,Dubai,Hard,32,500,O,20240226,30,HH26,5.0,,Ugo Humbert,L,188.0,FRA,25.67,18.0,1990.0,MM58,1.0,,Daniil Medvedev,R,198.0,RUS,28.041,4.0,8015.0,7-5 6-3,3,SF,110.0,4.0,0.0,80.0,57.0,35.0,15.0,11.0,7.0,8.0,6.0,4.0,73.0,42.0,28.0,14.0,10.0,6.0,9.0
2024-495,Dubai,Hard,32,500,O,20240226,31,HH26,5.0,,Ugo Humbert,L,188.0,FRA,25.67,18.0,1990.0,BK92,7.0,,Alexander Bublik,R,196.0,KAZ,26.694,23.0,1699.0,6-4 6-3,3,F,85.0,9.0,0.0,62.0,45.0,33.0,11.0,10.0,2.0,2.0,8.0,6.0,63.0,39.0,26.0,12.0,9.0,4.0,6.0
2024-8996,Santiago,Clay,32,250,O,20240226,1,V836,,,Juan Pablo Varillas,R,185.0,PER,28.392,119.0,537.0,C0DF,,LL,Francisco Comesana,R,178.0,ARG,23.389,114.0,552.0,6-2 3-6 6-1,3,R32,117.0,5.0,2.0,69.0,42.0,30.0,19.0,12.0,4.0,5.0,4.0,3.0,75.0,43.0,29.0,15.0,12.0,3.0,7.0
2024-8996,Santiago,Clay,32,250,O,20240226,2,R772,,,Albert Ramos-Vinolas,L,188.0,ESP,36.11,104.0,583.0,DA31,,,Hugo Dellien,R,180.0,BOL,30.697,157.0,399.0,6-3 6-2,3,R32,93.0,1.0,6.0,66.0,40.0,28.0,14.0,9.0,3.0,4.0,1.0,2.0,50.0,32.0,19.0,8.0,8.0,2.0,6.0
2024-8996,Santiago,Clay,32,250,O,20240226,3,MU94,8.0,,Jaume Munar,R,183.0,ESP,26.812,70.0,816.0,Z419,,,Bernabe Zapata Miralles,R,183.0,ESP,27.121,143.0,457.0,6-4 6-1,3,R32,81.0,0.0,3.0,52.0,43.0,32.0,3.0,8.0,2.0,3.0,2.0,4.0,53.0,31.0,14.0,9.0,9.0,1.0,6.0
2024-8996,Santiago,Clay,32,250,O,20240226,4,SX91,,,Thiago Seyboth Wild,R,185.0,BRA,23.964,73.0,802.0,B0FV,,Q,Roman Andres Burruchaga,R,183.0,ARG,22.092,159.0,397.0,6-4 6-4,3,R32,102.0,2.0,2.0,60.0,36.0,26.0,13.0,10.0,3.0,5.0,4.0,4.0,70.0,42.0,28.0,10.0,10.0,9.0,13.0
2024-8996,Santiago,Clay,32,250,O,20240226,5,MO44,,,Pedro Martinez,R,185.0,ESP,26.836,101.0,596.0,P0CT,,WC,Francesco Passaro,R,180.0,ITA,23.135,224.0,271.0,6-4 6-1,3,R32,100.0,1.0,6.0,57.0,40.0,29.0,7.0,9.0,1.0,3.0,3.0,4.0,61.0,35.0,19.0,9.0,8.0,7.0,12.0
2024-8996,Santiago,Clay,32,250,O,20240226,6,D0CG,6.0,,Facundo Diaz Acosta,L,183.0,ARG,23.198,52.0,948.0,CG04,,,Pedro Cachin,R,185.0,ARG,28.876,78.0,754.0,5-7 6-3 7-6(2),3,R32,188.0,7.0,3.0,135.0,86.0,59.0,24.0,17.0,15.0,18.0,5.0,3.0,103.0,69.0,47.0,20.0,16.0,4.0,7.0
