tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2021-580,Australian Open,Hard,128,G,O,20210208,110,L987,23.0,,Dusan Lajovic,R,183.0,SRB,30.612,27.0,1785.0,MO44,,,Pedro Martinez,R,185.0,ESP,23.789,87.0,810.0,6-7(6) 7-5 6-1 6-4,5,R32,193.0,10.0,3.0,120.0,87.0,65.0,18.0,21.0,4.0,6.0,2.0,3.0,151.0,109.0,68.0,18.0,20.0,9.0,16.0
2021-580,Australian Open,Hard,128,G,O,20210208,111,RH16,24.0,,Casper Ruud,R,183.0,NOR,22.133,28.0,1739.0,A829,,,Radu Albot,R,175.0,MDA,31.244,85.0,817.0,6-1 5-7 6-4 6-4,5,R32,178.0,9.0,4.0,101.0,58.0,50.0,27.0,20.0,3.0,5.0,3.0,6.0,129.0,76.0,48.0,28.0,19.0,7.0,12.0
2021-580,Australian Open,Hard,128,G,O,20210208,112,MK66,,,Mackenzie McDonald,R,178.0,USA,25.818,192.0,345.0,HG86,,,Lloyd Harris,R,193.0,RSA,23.956,91.0,793.0,7-6(7) 6-1 6-4,5,R32,121.0,12.0,3.0,88.0,58.0,47.0,16.0,15.0,2.0,4.0,9.0,4.0,109.0,75.0,51.0,10.0,14.0,4.0,9.0
2021-580,Australian Open,Hard,128,G,O,20210208,113,D643,1.0,,Novak Djokovic,R,188.0,SRB,33.719,1.0,12030.0,R975,14.0,,Milos Raonic,R,196.0,CAN,30.119,14.0,2630.0,7-6(4) 4-6 6-1 6-4,5,R16,176.0,10.0,3.0,121.0,82.0,64.0,23.0,20.0,2.0,3.0,26.0,3.0,123.0,75.0,57.0,23.0,19.0,8.0,11.0
2021-580,Australian Open,Hard,128,G,O,20210208,114,N409,2.0,,Rafael Nadal,L,185.0,ESP,34.686,2.0,9850.0,F510,16.0,,Fabio Fognini,R,178.0,ITA,33.714,17.0,2535.0,6-3 6-4 6-2,5,R16,136.0,6.0,3.0,72.0,43.0,33.0,20.0,14.0,4.0,6.0,7.0,3.0,100.0,56.0,36.0,18.0,13.0,13.0,19.0
2021-580,Australian Open,Hard,128,G,O,20210208,115,D875,18.0,,Grigor Dimitrov,R,191.0,BUL,29.736,21.0,2260.0,TB69,3.0,,Dominic Thiem,R,185.0,AUT,27.433,3.0,9125.0,6-4 6-4 6-0,5,R16,121.0,10.0,1.0,76.0,52.0,37.0,14.0,13.0,5.0,7.0,2.0,2.0,103.0,75.0,41.0,9.0,13.0,8.0,15.0
2021-580,Australian Open,Hard,128,G,O,20210208,116,MM58,4.0,,Daniil Medvedev,R,198.0,RUS,24.994,4.0,8715.0,MK66,,,Mackenzie McDonald,R,178.0,USA,25.818,192.0,345.0,6-4 6-2 6-3,5,R16,89.0,7.0,2.0,71.0,46.0,36.0,15.0,14.0,0.0,1.0,1.0,2.0,70.0,42.0,28.0,12.0,13.0,1.0,7.0
2021-580,Australian Open,Hard,128,G,O,20210208,117,TE51,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.494,6.0,5965.0,BK40,9.0,,Matteo Berrettini,R,196.0,ITA,24.827,10.0,3345.0,W/O,5,R16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-580,Australian Open,Hard,128,G,O,20210208,118,Z355,6.0,,Alexander Zverev,R,198.0,GER,23.806,7.0,5615.0,L987,23.0,,Dusan Lajovic,R,183.0,SRB,30.612,27.0,1785.0,6-4 7-6(5) 6-3,5,R16,141.0,15.0,3.0,97.0,70.0,53.0,14.0,16.0,1.0,3.0,1.0,2.0,114.0,80.0,49.0,18.0,15.0,10.0,14.0
2021-580,Australian Open,Hard,128,G,O,20210208,119,RE44,7.0,,Andrey Rublev,R,188.0,RUS,23.305,8.0,4429.0,RH16,24.0,,Casper Ruud,R,183.0,NOR,22.133,28.0,1739.0,6-2 7-6(3) RET,5,R16,77.0,4.0,0.0,58.0,35.0,27.0,13.0,10.0,1.0,3.0,5.0,2.0,59.0,41.0,25.0,8.0,10.0,6.0,10.0
2021-580,Australian Open,Hard,128,G,O,20210208,120,KC56,,Q,Aslan Karatsev,R,185.0,RUS,27.431,114.0,642.0,AG37,20.0,,Felix Auger-Aliassime,R,193.0,CAN,20.504,19.0,2346.0,3-6 1-6 6-3 6-3 6-4,5,R16,205.0,9.0,6.0,123.0,77.0,59.0,22.0,22.0,1.0,6.0,11.0,3.0,125.0,72.0,53.0,27.0,22.0,9.0,14.0
2021-580,Australian Open,Hard,128,G,O,20210208,121,TE51,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.494,6.0,5965.0,N409,2.0,,Rafael Nadal,L,185.0,ESP,34.686,2.0,9850.0,3-6 2-6 7-6(4) 6-4 7-5,5,QF,245.0,17.0,0.0,136.0,84.0,66.0,36.0,26.0,1.0,4.0,15.0,2.0,151.0,103.0,80.0,28.0,25.0,3.0,5.0
2021-580,Australian Open,Hard,128,G,O,20210208,122,MM58,4.0,,Daniil Medvedev,R,198.0,RUS,24.994,4.0,8715.0,RE44,7.0,,Andrey Rublev,R,188.0,RUS,23.305,8.0,4429.0,7-5 6-3 6-2,5,QF,125.0,14.0,4.0,90.0,54.0,43.0,19.0,15.0,4.0,5.0,8.0,3.0,85.0,40.0,25.0,25.0,14.0,6.0,11.0
2021-580,Australian Open,Hard,128,G,O,20210208,123,D643,1.0,,Novak Djokovic,R,188.0,SRB,33.719,1.0,12030.0,Z355,6.0,,Alexander Zverev,R,198.0,GER,23.806,7.0,5615.0,6-7(6) 6-2 6-4 7-6(6),5,QF,210.0,23.0,5.0,162.0,119.0,86.0,19.0,21.0,9.0,12.0,21.0,5.0,126.0,81.0,60.0,22.0,21.0,3.0,9.0
2021-580,Australian Open,Hard,128,G,O,20210208,124,KC56,,Q,Aslan Karatsev,R,185.0,RUS,27.431,114.0,642.0,D875,18.0,,Grigor Dimitrov,R,191.0,BUL,29.736,21.0,2260.0,2-6 6-4 6-1 6-2,5,QF,152.0,9.0,6.0,105.0,58.0,39.0,26.0,17.0,10.0,14.0,9.0,7.0,98.0,63.0,38.0,15.0,16.0,3.0,11.0
2021-580,Australian Open,Hard,128,G,O,20210208,125,D643,1.0,,Novak Djokovic,R,188.0,SRB,33.719,1.0,12030.0,KC56,,Q,Aslan Karatsev,R,185.0,RUS,27.431,114.0,642.0,6-3 6-4 6-2,5,SF,113.0,17.0,2.0,81.0,55.0,39.0,16.0,14.0,3.0,5.0,6.0,2.0,66.0,34.0,22.0,11.0,13.0,1.0,7.0
2021-580,Australian Open,Hard,128,G,O,20210208,126,MM58,4.0,,Daniil Medvedev,R,198.0,RUS,24.994,4.0,8715.0,TE51,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.494,6.0,5965.0,6-4 6-2 7-5,5,SF,129.0,17.0,2.0,82.0,56.0,49.0,12.0,15.0,2.0,3.0,3.0,3.0,101.0,70.0,43.0,13.0,15.0,4.0,9.0
2021-580,Australian Open,Hard,128,G,O,20210208,127,D643,1.0,,Novak Djokovic,R,188.0,SRB,33.719,1.0,12030.0,MM58,4.0,,Daniil Medvedev,R,198.0,RUS,24.994,4.0,8715.0,7-5 6-2 6-2,5,F,113.0,3.0,2.0,78.0,52.0,38.0,15.0,14.0,2.0,4.0,6.0,4.0,77.0,49.0,34.0,9.0,14.0,4.0,11.0
2021-375,Montpellier,Hard,32,250,I,20210222,1,BM95,,WC,Benjamin Bonzi,R,183.0,FRA,24.706,125.0,573.0,PF39,,,Lucas Pouille,R,185.0,FRA,26.998,79.0,887.0,7-6(6) 6-2,3,R32,88.0,6.0,0.0,73.0,44.0,36.0,15.0,10.0,5.0,6.0,4.0,7.0,66.0,39.0,25.0,16.0,10.0,3.0,6.0
2021-375,Montpellier,Hard,32,250,I,20210222,2,K0AH,,,Sebastian Korda,R,196.0,USA,20.635,92.0,810.0,T786,,,Jo-Wilfried Tsonga,R,188.0,FRA,35.852,66.0,1015.0,6-4 6-2,3,R32,72.0,5.0,1.0,46.0,30.0,26.0,12.0,9.0,2.0,2.0,5.0,2.0,60.0,36.0,25.0,10.0,9.0,3.0,6.0
2021-375,Montpellier,Hard,32,250,I,20210222,3,SU87,7.0,,Lorenzo Sonego,R,191.0,ITA,25.788,36.0,1623.0,G09O,,WC,Hugo Gaston,L,173.0,FRA,20.408,162.0,425.0,6-3 6-7(7) 6-1,3,R32,139.0,7.0,2.0,92.0,67.0,46.0,15.0,15.0,2.0,5.0,2.0,4.0,99.0,57.0,33.0,22.0,13.0,6.0,12.0
2021-375,Montpellier,Hard,32,250,I,20210222,4,DH50,,,Alejandro Davidovich Fokina,R,180.0,ESP,21.719,56.0,1078.0,Z419,,Q,Bernabe Zapata Miralles,R,183.0,ESP,24.112,146.0,484.0,7-6(3) 5-7 6-2,3,R32,151.0,2.0,4.0,101.0,63.0,44.0,19.0,16.0,5.0,10.0,2.0,2.0,109.0,74.0,44.0,18.0,16.0,9.0,15.0
2021-375,Montpellier,Hard,32,250,I,20210222,5,GC89,,,Egor Gerasimov,R,196.0,BLR,28.282,83.0,854.0,MC10,,WC,Andy Murray,R,191.0,GBR,33.777,121.0,595.0,7-6(8) 6-1,3,R32,104.0,12.0,3.0,69.0,46.0,36.0,13.0,10.0,1.0,2.0,3.0,4.0,67.0,35.0,22.0,17.0,9.0,2.0,5.0
2021-375,Montpellier,Hard,32,250,I,20210222,6,BH09,,,Aljaz Bedene,R,183.0,SLO,31.6,60.0,1065.0,S0AG,5.0,,Jannik Sinner,R,191.0,ITA,19.521,34.0,1694.0,3-6 6-2 7-6(3),3,R32,158.0,14.0,2.0,108.0,56.0,41.0,26.0,14.0,2.0,3.0,5.0,1.0,86.0,54.0,38.0,20.0,15.0,4.0,6.0
2021-375,Montpellier,Hard,32,250,I,20210222,7,G967,,Q,Peter Gojowczyk,R,188.0,GER,31.608,144.0,491.0,SL28,8.0,,Jan-Lennard Struff,R,193.0,GER,30.831,37.0,1495.0,6-3 6-4,3,R32,78.0,4.0,1.0,49.0,18.0,17.0,18.0,9.0,1.0,2.0,5.0,1.0,74.0,42.0,26.0,15.0,10.0,5.0,9.0
2021-375,Montpellier,Hard,32,250,I,20210222,8,V708,,,Jiri Vesely,L,198.0,CZE,27.622,69.0,988.0,Y268,,,Mikael Ymer,R,185.0,SWE,22.456,91.0,820.0,6-1 6-1,3,R32,52.0,10.0,4.0,45.0,30.0,26.0,6.0,7.0,3.0,3.0,1.0,3.0,39.0,25.0,11.0,5.0,7.0,1.0,6.0
2021-375,Montpellier,Hard,32,250,I,20210222,9,DB59,,,Dennis Novak,R,183.0,AUT,27.488,102.0,752.0,SD32,,,Gilles Simon,R,183.0,FRA,36.156,68.0,990.0,7-6(5) 1-6 6-3,3,R32,152.0,4.0,2.0,94.0,55.0,33.0,21.0,14.0,3.0,8.0,7.0,8.0,95.0,44.0,32.0,21.0,14.0,4.0,8.0
2021-375,Montpellier,Hard,32,250,I,20210222,10,HH26,6.0,,Ugo Humbert,L,188.0,FRA,22.661,32.0,1706.0,GB93,,,Norbert Gombos,R,193.0,SVK,30.53,93.0,797.0,6-3 7-6(3),3,R32,78.0,18.0,2.0,61.0,48.0,42.0,6.0,11.0,1.0,2.0,4.0,4.0,59.0,37.0,27.0,11.0,10.0,0.0,2.0
2021-375,Montpellier,Hard,32,250,I,20210222,11,GJ37,,Q,Tallon Griekspoor,R,188.0,NED,24.643,160.0,440.0,GC88,,,Marcos Giron,R,180.0,USA,27.584,78.0,889.0,6-2 6-7(5) 6-3,3,R32,130.0,10.0,2.0,100.0,66.0,49.0,21.0,15.0,5.0,5.0,8.0,1.0,96.0,54.0,44.0,18.0,14.0,2.0,5.0
2021-375,Montpellier,Hard,32,250,I,20210222,12,BK24,,Q,Gregoire Barrere,R,183.0,FRA,27.017,113.0,655.0,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,28.999,40.0,1405.0,6-4 6-4,3,R32,76.0,3.0,3.0,62.0,38.0,29.0,10.0,10.0,2.0,4.0,7.0,5.0,69.0,38.0,26.0,11.0,10.0,7.0,11.0
2021-375,Montpellier,Hard,32,250,I,20210222,13,GB88,2.0,,David Goffin,R,180.0,BEL,30.212,15.0,2600.0,BM95,,WC,Benjamin Bonzi,R,183.0,FRA,24.706,125.0,573.0,4-6 6-4 7-5,3,R16,153.0,5.0,8.0,128.0,82.0,52.0,20.0,16.0,14.0,19.0,5.0,5.0,99.0,56.0,37.0,18.0,16.0,8.0,14.0
2021-375,Montpellier,Hard,32,250,I,20210222,14,SU87,7.0,,Lorenzo Sonego,R,191.0,ITA,25.788,36.0,1623.0,K0AH,,,Sebastian Korda,R,196.0,USA,20.635,92.0,810.0,6-3 6-2,3,R16,74.0,2.0,1.0,53.0,34.0,27.0,12.0,9.0,2.0,2.0,1.0,1.0,50.0,37.0,21.0,6.0,8.0,2.0,5.0
2021-375,Montpellier,Hard,32,250,I,20210222,15,DH50,,,Alejandro Davidovich Fokina,R,180.0,ESP,21.719,56.0,1078.0,HB71,4.0,,Hubert Hurkacz,R,196.0,POL,24.03,30.0,1735.0,7-5 6-2,3,R16,93.0,4.0,0.0,67.0,49.0,36.0,9.0,10.0,3.0,4.0,11.0,4.0,72.0,47.0,29.0,10.0,10.0,6.0,10.0
2021-375,Montpellier,Hard,32,250,I,20210222,16,GC89,,,Egor Gerasimov,R,196.0,BLR,28.282,83.0,854.0,BH09,,,Aljaz Bedene,R,183.0,SLO,31.6,60.0,1065.0,6-4 7-6(4),3,R16,111.0,8.0,3.0,79.0,52.0,36.0,13.0,11.0,4.0,6.0,8.0,1.0,71.0,38.0,25.0,16.0,11.0,2.0,5.0
2021-375,Montpellier,Hard,32,250,I,20210222,17,G967,,Q,Peter Gojowczyk,R,188.0,GER,31.608,144.0,491.0,V708,,,Jiri Vesely,L,198.0,CZE,27.622,69.0,988.0,6-7(3) 7-6(4) 6-3,3,R16,148.0,17.0,8.0,114.0,70.0,60.0,23.0,17.0,6.0,6.0,29.0,3.0,115.0,76.0,59.0,19.0,16.0,4.0,5.0
2021-375,Montpellier,Hard,32,250,I,20210222,18,DB59,,,Dennis Novak,R,183.0,AUT,27.488,102.0,752.0,L987,3.0,,Dusan Lajovic,R,183.0,SRB,30.65,27.0,1875.0,7-6(5) 7-5,3,R16,94.0,0.0,2.0,69.0,49.0,35.0,9.0,12.0,0.0,3.0,3.0,1.0,70.0,44.0,29.0,13.0,12.0,2.0,6.0
2021-375,Montpellier,Hard,32,250,I,20210222,19,HH26,6.0,,Ugo Humbert,L,188.0,FRA,22.661,32.0,1706.0,GJ37,,Q,Tallon Griekspoor,R,188.0,NED,24.643,160.0,440.0,6-7(4) 7-6(5) 7-6(5),3,R16,169.0,10.0,2.0,113.0,65.0,54.0,31.0,18.0,1.0,2.0,9.0,4.0,134.0,90.0,67.0,25.0,18.0,8.0,9.0
2021-375,Montpellier,Hard,32,250,I,20210222,20,BD06,1.0,,Roberto Bautista Agut,R,183.0,ESP,32.86,13.0,2710.0,BK24,,Q,Gregoire Barrere,R,183.0,FRA,27.017,113.0,655.0,6-0 6-3,3,R16,65.0,3.0,1.0,43.0,22.0,18.0,11.0,7.0,3.0,4.0,2.0,3.0,56.0,30.0,17.0,6.0,8.0,4.0,10.0
2021-375,Montpellier,Hard,32,250,I,20210222,21,GB88,2.0,,David Goffin,R,180.0,BEL,30.212,15.0,2600.0,SU87,7.0,,Lorenzo Sonego,R,191.0,ITA,25.788,36.0,1623.0,6-4 6-4,3,QF,86.0,3.0,3.0,62.0,44.0,33.0,10.0,10.0,2.0,3.0,5.0,0.0,56.0,36.0,26.0,9.0,10.0,1.0,4.0
2021-375,Montpellier,Hard,32,250,I,20210222,22,GC89,,,Egor Gerasimov,R,196.0,BLR,28.282,83.0,854.0,DH50,,,Alejandro Davidovich Fokina,R,180.0,ESP,21.719,56.0,1078.0,4-6 6-4 7-5,3,QF,148.0,16.0,8.0,113.0,79.0,56.0,12.0,16.0,6.0,10.0,5.0,2.0,99.0,71.0,44.0,13.0,16.0,6.0,11.0
2021-375,Montpellier,Hard,32,250,I,20210222,23,G967,,Q,Peter Gojowczyk,R,188.0,GER,31.608,144.0,491.0,DB59,,,Dennis Novak,R,183.0,AUT,27.488,102.0,752.0,6-4 6-1,3,QF,83.0,1.0,4.0,58.0,26.0,23.0,17.0,8.0,2.0,2.0,4.0,2.0,67.0,37.0,21.0,15.0,9.0,9.0,13.0
2021-375,Montpellier,Hard,32,250,I,20210222,24,BD06,1.0,,Roberto Bautista Agut,R,183.0,ESP,32.86,13.0,2710.0,HH26,6.0,,Ugo Humbert,L,188.0,FRA,22.661,32.0,1706.0,6-3 6-3,3,QF,75.0,3.0,2.0,45.0,25.0,22.0,12.0,9.0,0.0,1.0,3.0,2.0,51.0,28.0,17.0,9.0,9.0,0.0,4.0
2021-375,Montpellier,Hard,32,250,I,20210222,25,GB88,2.0,,David Goffin,R,180.0,BEL,30.212,15.0,2600.0,GC89,,,Egor Gerasimov,R,196.0,BLR,28.282,83.0,854.0,6-4 2-6 6-4,3,SF,131.0,7.0,4.0,90.0,56.0,41.0,14.0,14.0,5.0,8.0,6.0,4.0,92.0,64.0,45.0,11.0,14.0,7.0,10.0
2021-375,Montpellier,Hard,32,250,I,20210222,26,BD06,1.0,,Roberto Bautista Agut,R,183.0,ESP,32.86,13.0,2710.0,G967,,Q,Peter Gojowczyk,R,188.0,GER,31.608,144.0,491.0,7-5 6-1,3,SF,74.0,6.0,2.0,52.0,37.0,31.0,8.0,9.0,3.0,3.0,4.0,5.0,59.0,32.0,24.0,8.0,10.0,7.0,11.0
2021-375,Montpellier,Hard,32,250,I,20210222,27,GB88,2.0,,David Goffin,R,180.0,BEL,30.212,15.0,2600.0,BD06,1.0,,Roberto Bautista Agut,R,183.0,ESP,32.86,13.0,2710.0,5-7 6-4 6-2,3,F,125.0,13.0,3.0,90.0,56.0,37.0,22.0,15.0,4.0,6.0,7.0,1.0,83.0,56.0,38.0,13.0,15.0,3.0,7.0
2021-9158,Cordoba,Clay,32,250,O,20210222,1,J551,,WC,Nicolas Jarry,R,201.0,CHI,25.369,1165.0,7.0,MU94,,,Jaume Munar,R,183.0,ESP,23.803,104.0,745.0,5-7 7-6(5) 6-4,3,R32,164.0,7.0,6.0,96.0,52.0,39.0,24.0,17.0,3.0,8.0,2.0,6.0,114.0,84.0,53.0,14.0,17.0,8.0,13.0
2021-9158,Cordoba,Clay,32,250,O,20210222,2,C0AU,,WC,Francisco Cerundolo,R,185.0,ARG,22.53,135.0,520.0,ML57,,,Gianluca Mager,R,188.0,ITA,26.229,99.0,770.0,6-7(3) 6-1 6-4,3,R32,120.0,3.0,6.0,97.0,72.0,49.0,13.0,15.0,8.0,10.0,3.0,4.0,97.0,62.0,40.0,14.0,14.0,7.0,12.0
2021-9158,Cordoba,Clay,32,250,O,20210222,3,CE77,,,Federico Coria,R,180.0,ARG,28.958,95.0,790.0,KE73,6.0,,Dominik Koepfer,L,180.0,GER,26.82,71.0,966.0,6-1 6-4,3,R32,69.0,1.0,0.0,57.0,43.0,28.0,10.0,9.0,6.0,7.0,3.0,2.0,52.0,30.0,18.0,7.0,8.0,3.0,7.0
2021-9158,Cordoba,Clay,32,250,O,20210222,4,C0C8,,Q,Juan Manuel Cerundolo,L,183.0,ARG,19.272,335.0,132.0,SX91,,,Thiago Seyboth Wild,R,185.0,BRA,20.956,119.0,605.0,7-5 7-6(3),3,R32,101.0,1.0,0.0,67.0,48.0,38.0,12.0,12.0,0.0,1.0,4.0,2.0,74.0,51.0,36.0,14.0,12.0,2.0,4.0
2021-9158,Cordoba,Clay,32,250,O,20210222,5,CF59,,,Roberto Carballes Baena,R,183.0,ESP,27.921,96.0,786.0,SH90,,,Joao Sousa,R,185.0,POR,31.901,98.0,782.0,6-3 6-1,3,R32,81.0,1.0,2.0,44.0,33.0,25.0,8.0,8.0,1.0,1.0,1.0,0.0,70.0,46.0,27.0,8.0,8.0,11.0,15.0
2021-9158,Cordoba,Clay,32,250,O,20210222,6,MJ08,7.0,,Thiago Monteiro,L,183.0,BRA,26.732,74.0,929.0,MN70,,LL,Joao Menezes,R,185.0,BRA,24.183,199.0,353.0,6-3 6-3,3,R32,60.0,0.0,1.0,45.0,33.0,25.0,8.0,9.0,0.0,1.0,4.0,3.0,53.0,40.0,22.0,7.0,9.0,2.0,6.0
2021-9158,Cordoba,Clay,32,250,O,20210222,7,D874,8.0,,Federico Delbonis,L,193.0,ARG,30.385,84.0,851.0,S483,,,Pedro Sousa,R,180.0,POR,32.742,108.0,704.0,6-4 6-4,3,R32,86.0,2.0,2.0,65.0,44.0,34.0,8.0,10.0,5.0,7.0,1.0,1.0,53.0,35.0,20.0,9.0,10.0,3.0,7.0
2021-9158,Cordoba,Clay,32,250,O,20210222,8,BF23,,Q,Facundo Bagnis,L,183.0,ARG,30.987,130.0,546.0,KC29,,WC,Nicolas Kicker,R,178.0,ARG,28.52,,,6-1 6-4,3,R32,89.0,6.0,0.0,50.0,38.0,32.0,3.0,9.0,2.0,3.0,0.0,0.0,60.0,40.0,23.0,6.0,8.0,4.0,8.0
2021-9158,Cordoba,Clay,32,250,O,20210222,9,KC04,,,Jozef Kovalik,R,183.0,SVK,28.301,128.0,548.0,GE33,,,Daniel Elahi Galan,R,191.0,COL,24.682,116.0,619.0,6-2 1-6 6-3,3,R32,103.0,1.0,2.0,70.0,49.0,33.0,9.0,12.0,4.0,7.0,3.0,1.0,81.0,51.0,30.0,16.0,12.0,4.0,8.0
2021-9158,Cordoba,Clay,32,250,O,20210222,10,R772,5.0,,Albert Ramos-Vinolas,L,188.0,ESP,33.101,47.0,1210.0,LB84,,,Juan Ignacio Londero,R,180.0,ARG,27.524,88.0,832.0,4-6 6-2 6-2,3,R32,144.0,4.0,4.0,77.0,45.0,34.0,15.0,13.0,3.0,6.0,4.0,4.0,98.0,53.0,34.0,16.0,13.0,8.0,14.0
2021-9158,Cordoba,Clay,32,250,O,20210222,11,EA24,,Q,Tomas Martin Etcheverry,R,196.0,ARG,21.602,234.0,258.0,MF35,,,Andrej Martin,R,183.0,SVK,31.425,101.0,753.0,6-3 7-6(4),3,R32,138.0,1.0,0.0,67.0,56.0,40.0,5.0,11.0,2.0,3.0,4.0,2.0,100.0,57.0,36.0,19.0,10.0,9.0,11.0
2021-9158,Cordoba,Clay,32,250,O,20210222,12,CF01,,,Marco Cecchinato,R,185.0,ITA,28.397,87.0,838.0,DA31,,,Hugo Dellien,R,180.0,BOL,27.688,112.0,669.0,6-2 4-6 6-1,3,R32,113.0,4.0,1.0,78.0,56.0,40.0,13.0,13.0,4.0,6.0,1.0,2.0,94.0,76.0,42.0,8.0,12.0,15.0,20.0
2021-9158,Cordoba,Clay,32,250,O,20210222,13,PD31,2.0,,Benoit Paire,R,196.0,FRA,31.795,29.0,1738.0,J551,,WC,Nicolas Jarry,R,201.0,CHI,25.369,1165.0,7.0,6-2 6-4,3,R16,77.0,7.0,4.0,61.0,31.0,26.0,16.0,9.0,8.0,8.0,4.0,7.0,66.0,46.0,30.0,6.0,9.0,4.0,7.0
2021-9158,Cordoba,Clay,32,250,O,20210222,14,CE77,,,Federico Coria,R,180.0,ARG,28.958,95.0,790.0,C0AU,,WC,Francisco Cerundolo,R,185.0,ARG,22.53,135.0,520.0,1-6 6-2 6-4,3,R16,105.0,3.0,1.0,78.0,49.0,26.0,18.0,13.0,4.0,8.0,0.0,2.0,71.0,40.0,27.0,14.0,12.0,4.0,8.0
2021-9158,Cordoba,Clay,32,250,O,20210222,15,C0C8,,Q,Juan Manuel Cerundolo,L,183.0,ARG,19.272,335.0,132.0,KI95,3.0,,Miomir Kecmanovic,R,183.0,SRB,21.481,41.0,1388.0,6-7(3) 7-5 6-2,3,R16,139.0,4.0,0.0,91.0,66.0,42.0,16.0,16.0,2.0,5.0,3.0,3.0,100.0,64.0,40.0,16.0,16.0,6.0,12.0
2021-9158,Cordoba,Clay,32,250,O,20210222,16,MJ08,7.0,,Thiago Monteiro,L,183.0,BRA,26.732,74.0,929.0,CF59,,,Roberto Carballes Baena,R,183.0,ESP,27.921,96.0,786.0,6-3 6-4,3,R16,86.0,4.0,6.0,57.0,39.0,29.0,11.0,10.0,4.0,5.0,3.0,5.0,55.0,34.0,23.0,7.0,9.0,2.0,5.0
2021-9158,Cordoba,Clay,32,250,O,20210222,17,BF23,,Q,Facundo Bagnis,L,183.0,ARG,30.987,130.0,546.0,D874,8.0,,Federico Delbonis,L,193.0,ARG,30.385,84.0,851.0,6-4 7-5,3,R16,93.0,5.0,3.0,73.0,45.0,36.0,15.0,11.0,5.0,6.0,4.0,2.0,60.0,44.0,31.0,8.0,11.0,5.0,8.0
2021-9158,Cordoba,Clay,32,250,O,20210222,18,KC04,,,Jozef Kovalik,R,183.0,SVK,28.301,128.0,548.0,BS86,,Q,Tomas Barrios Vera,R,191.0,CHI,23.203,265.0,221.0,4-6 6-2 6-3,3,R16,132.0,6.0,2.0,78.0,51.0,33.0,14.0,14.0,4.0,8.0,7.0,2.0,82.0,46.0,29.0,15.0,13.0,6.0,12.0
2021-9158,Cordoba,Clay,32,250,O,20210222,19,R772,5.0,,Albert Ramos-Vinolas,L,188.0,ESP,33.101,47.0,1210.0,EA24,,Q,Tomas Martin Etcheverry,R,196.0,ARG,21.602,234.0,258.0,2-6 7-6(5) 7-5,3,R16,168.0,5.0,2.0,105.0,63.0,43.0,19.0,16.0,5.0,9.0,5.0,0.0,89.0,62.0,45.0,15.0,16.0,0.0,3.0
2021-9158,Cordoba,Clay,32,250,O,20210222,20,SM37,1.0,,Diego Schwartzman,R,170.0,ARG,28.52,9.0,3480.0,CF01,,,Marco Cecchinato,R,185.0,ITA,28.397,87.0,838.0,6-2 6-2,3,R16,70.0,3.0,4.0,60.0,34.0,24.0,14.0,8.0,6.0,7.0,2.0,1.0,48.0,38.0,16.0,4.0,8.0,2.0,7.0
2021-9158,Cordoba,Clay,32,250,O,20210222,21,CE77,,,Federico Coria,R,180.0,ARG,28.958,95.0,790.0,PD31,2.0,,Benoit Paire,R,196.0,FRA,31.795,29.0,1738.0,6-3 6-2,3,QF,76.0,2.0,1.0,43.0,32.0,22.0,7.0,8.0,1.0,3.0,4.0,5.0,74.0,41.0,24.0,10.0,9.0,7.0,13.0
2021-9158,Cordoba,Clay,32,250,O,20210222,22,C0C8,,Q,Juan Manuel Cerundolo,L,183.0,ARG,19.272,335.0,132.0,MJ08,7.0,,Thiago Monteiro,L,183.0,BRA,26.732,74.0,929.0,6-2 2-6 6-3,3,QF,136.0,0.0,2.0,74.0,53.0,34.0,11.0,12.0,5.0,8.0,5.0,3.0,90.0,58.0,36.0,12.0,13.0,7.0,12.0
2021-9158,Cordoba,Clay,32,250,O,20210222,23,BF23,,Q,Facundo Bagnis,L,183.0,ARG,30.987,130.0,546.0,KC04,,,Jozef Kovalik,R,183.0,SVK,28.301,128.0,548.0,6-1 6-2,3,QF,70.0,4.0,1.0,46.0,30.0,22.0,12.0,8.0,2.0,2.0,0.0,3.0,48.0,27.0,17.0,7.0,7.0,7.0,11.0
